,시도코드,시도명,기준연월일,요일구분코드,요일구분명,관강객구분코드,관광객구분명,관광객수
3811,47,경상북도,20210608,2,화요일,2,외지인(b),323662.5
3812,47,경상북도,20210608,2,화요일,3,외국인(c),1319.56938259833
3813,48,경상남도,20210608,2,화요일,1,현지인(a),1599972.5
3814,48,경상남도,20210608,2,화요일,2,외지인(b),284826.5
3815,48,경상남도,20210608,2,화요일,3,외국인(c),1989.3929047771728
3816,50,제주특별자치도,20210608,2,화요일,1,현지인(a),542384.5
3817,50,제주특별자치도,20210608,2,화요일,2,외지인(b),150241.0
3818,50,제주특별자치도,20210608,2,화요일,3,외국인(c),1694.5122924731193
3819,11,서울특별시,20210609,3,수요일,1,현지인(a),4961631.5
3820,11,서울특별시,20210609,3,수요일,2,외지인(b),1233669.5
3821,11,서울특별시,20210609,3,수요일,3,외국인(c),4264.1826585910085
3822,27,대구광역시,20210623,3,수요일,1,현지인(a),1240396.5
3823,27,대구광역시,20210623,3,수요일,2,외지인(b),218820.0
3824,27,대구광역시,20210623,3,수요일,3,외국인(c),289.63685957828636
3825,28,인천광역시,20210623,3,수요일,1,현지인(a),1310557.5
3826,28,인천광역시,20210623,3,수요일,2,외지인(b),359873.5
3827,28,인천광역시,20210623,3,수요일,3,외국인(c),3931.6689809645654
3828,29,광주광역시,20210623,3,수요일,1,현지인(a),819738.5
3829,29,광주광역시,20210623,3,수요일,2,외지인(b),140924.0
3830,29,광주광역시,20210623,3,수요일,3,외국인(c),158.63006092254136
3831,30,대전광역시,20210623,3,수요일,1,현지인(a),738479.0
3832,30,대전광역시,20210623,3,수요일,2,외지인(b),175028.0
3833,30,대전광역시,20210623,3,수요일,3,외국인(c),345.3238573619633
3834,31,울산광역시,20210623,3,수요일,1,현지인(a),523362.0
3835,31,울산광역시,20210623,3,수요일,2,외지인(b),112584.5
3836,31,울산광역시,20210623,3,수요일,3,외국인(c),1094.699824312836
3837,36,세종특별자치시,20210623,3,수요일,1,현지인(a),159537.0
3838,36,세종특별자치시,20210623,3,수요일,2,외지인(b),70833.0
3839,36,세종특별자치시,20210623,3,수요일,3,외국인(c),71.3414721723519
3840,41,경기도,20210623,3,수요일,1,현지인(a),6394531.5
3841,41,경기도,20210623,3,수요일,2,외지인(b),1464004.5
3842,41,경기도,20210623,3,수요일,3,외국인(c),7330.15011961014
3843,42,강원도,20210623,3,수요일,1,현지인(a),1039944.5
3844,42,강원도,20210623,3,수요일,2,외지인(b),291154.5
3845,42,강원도,20210623,3,수요일,3,외국인(c),338.9479077429984
3846,43,충청북도,20210623,3,수요일,1,현지인(a),816518.5
3847,43,충청북도,20210623,3,수요일,2,외지인(b),238367.5
3848,43,충청북도,20210623,3,수요일,3,외국인(c),415.7598584070797
3849,44,충청남도,20210623,3,수요일,1,현지인(a),1105454.0
3850,44,충청남도,20210623,3,수요일,2,외지인(b),325885.0
3851,44,충청남도,20210623,3,수요일,3,외국인(c),984.8908193741065
3852,45,전라북도,20210623,3,수요일,1,현지인(a),1058228.5
3853,45,전라북도,20210623,3,수요일,2,외지인(b),183386.0
3854,45,전라북도,20210623,3,수요일,3,외국인(c),453.8972989949751
3855,46,전라남도,20210623,3,수요일,1,현지인(a),992876.5
3856,46,전라남도,20210623,3,수요일,2,외지인(b),278428.5
3857,46,전라남도,20210623,3,수요일,3,외국인(c),1292.1594406583527
3858,47,경상북도,20210623,3,수요일,1,현지인(a),1471725.5
3859,47,경상북도,20210623,3,수요일,2,외지인(b),381832.5
3860,47,경상북도,20210623,3,수요일,3,외국인(c),1425.5588413178407
3861,48,경상남도,20210623,3,수요일,1,현지인(a),1630177.5
3862,48,경상남도,20210623,3,수요일,2,외지인(b),349506.5
3863,48,경상남도,20210623,3,수요일,3,외국인(c),1870.5066394434346
3864,50,제주특별자치도,20210623,3,수요일,1,현지인(a),551474.0
3865,50,제주특별자치도,20210623,3,수요일,2,외지인(b),191184.0
3866,50,제주특별자치도,20210623,3,수요일,3,외국인(c),1273.821063181933
3867,26,부산광역시,20210628,1,월요일,1,현지인(a),1434940.5
3868,26,부산광역시,20210628,1,월요일,2,외지인(b),345506.0
3869,26,부산광역시,20210628,1,월요일,3,외국인(c),2522.39712198092
3870,27,대구광역시,20210628,1,월요일,1,현지인(a),1228342.5
3871,27,대구광역시,20210628,1,월요일,2,외지인(b),226915.5
3872,27,대구광역시,20210628,1,월요일,3,외국인(c),337.4630486831606
3873,28,인천광역시,20210628,1,월요일,1,현지인(a),1288427.0
3874,28,인천광역시,20210628,1,월요일,2,외지인(b),363993.0
3875,28,인천광역시,20210628,1,월요일,3,외국인(c),3610.4144179651694
3876,29,광주광역시,20210717,6,토요일,1,현지인(a),753998.0
3877,29,광주광역시,20210717,6,토요일,2,외지인(b),188191.5
3878,29,광주광역시,20210717,6,토요일,3,외국인(c),156.82629441624366
3879,30,대전광역시,20210717,6,토요일,1,현지인(a),662431.0
3880,30,대전광역시,20210717,6,토요일,2,외지인(b),228588.5
3881,30,대전광역시,20210717,6,토요일,3,외국인(c),277.90063034669026
3882,31,울산광역시,20210717,6,토요일,1,현지인(a),474271.0
3883,31,울산광역시,20210717,6,토요일,2,외지인(b),141529.5
3884,31,울산광역시,20210717,6,토요일,3,외국인(c),922.6989402061859
3885,36,세종특별자치시,20210717,6,토요일,1,현지인(a),145600.0
3886,36,세종특별자치시,20210717,6,토요일,2,외지인(b),91917.0
3887,36,세종특별자치시,20210717,6,토요일,3,외국인(c),84.2349604743083
3888,41,경기도,20210717,6,토요일,1,현지인(a),5762109.5
3889,41,경기도,20210717,6,토요일,2,외지인(b),1755999.0
3890,41,경기도,20210717,6,토요일,3,외국인(c),5998.426184926193
3891,42,강원도,20210717,6,토요일,1,현지인(a),945115.5
3892,42,강원도,20210717,6,토요일,2,외지인(b),647388.0
3893,42,강원도,20210717,6,토요일,3,외국인(c),453.036636722961
3894,43,충청북도,20210717,6,토요일,1,현지인(a),740162.5
3895,43,충청북도,20210717,6,토요일,2,외지인(b),370401.5
3896,43,충청북도,20210717,6,토요일,3,외국인(c),386.60032258064507
3897,44,충청남도,20210717,6,토요일,1,현지인(a),979601.0
3898,44,충청남도,20210717,6,토요일,2,외지인(b),549066.0
3899,44,충청남도,20210717,6,토요일,3,외국인(c),760.6611141157384
3900,45,전라북도,20210717,6,토요일,1,현지인(a),976262.0
3901,45,전라북도,20210717,6,토요일,2,외지인(b),312182.5
3902,45,전라북도,20210717,6,토요일,3,외국인(c),489.5359316239314
3903,46,전라남도,20210717,6,토요일,1,현지인(a),888132.0
3904,46,전라남도,20210717,6,토요일,2,외지인(b),415205.0
3905,46,전라남도,20210717,6,토요일,3,외국인(c),1385.3201295681058
3906,47,경상북도,20210717,6,토요일,1,현지인(a),1338543.5
3907,47,경상북도,20210717,6,토요일,2,외지인(b),613392.5
3908,47,경상북도,20210717,6,토요일,3,외국인(c),1129.145405405406
3909,48,경상남도,20210717,6,토요일,1,현지인(a),1479625.0
3910,48,경상남도,20210717,6,토요일,2,외지인(b),506996.0
3911,48,경상남도,20210717,6,토요일,3,외국인(c),1964.6426519337008
3912,50,제주특별자치도,20210717,6,토요일,1,현지인(a),523995.5
3913,50,제주특별자치도,20210717,6,토요일,2,외지인(b),187474.0
3914,50,제주특별자치도,20210717,6,토요일,3,외국인(c),1546.1806361607157
3915,11,서울특별시,20210722,4,목요일,1,현지인(a),4498280.5
3916,11,서울특별시,20210722,4,목요일,2,외지인(b),1204430.5
3917,11,서울특별시,20210722,4,목요일,3,외국인(c),5007.050838963233
3918,26,부산광역시,20210722,4,목요일,1,현지인(a),1369658.5
3919,26,부산광역시,20210722,4,목요일,2,외지인(b),316130.5
3920,26,부산광역시,20210722,4,목요일,3,외국인(c),2431.186637035326
3921,27,대구광역시,20210722,4,목요일,1,현지인(a),1177655.5
3922,27,대구광역시,20210722,4,목요일,2,외지인(b),223989.5
3923,27,대구광역시,20210722,4,목요일,3,외국인(c),375.1155841766329
3924,28,인천광역시,20210722,4,목요일,1,현지인(a),1214860.5
3925,28,인천광역시,20210722,4,목요일,2,외지인(b),332682.0
3926,28,인천광역시,20210722,4,목요일,3,외국인(c),3801.664793388432
3927,29,광주광역시,20210722,4,목요일,1,현지인(a),787941.0
3928,29,광주광역시,20210722,4,목요일,2,외지인(b),147892.5
3929,29,광주광역시,20210722,4,목요일,3,외국인(c),180.75870863599673
3930,11,서울특별시,20210520,4,목요일,2,외지인(b),1285277.0
3931,11,서울특별시,20210520,4,목요일,3,외국인(c),3945.3629451253955
3932,26,부산광역시,20210520,4,목요일,1,현지인(a),1390861.5
3933,26,부산광역시,20210520,4,목요일,2,외지인(b),297192.0
3934,26,부산광역시,20210520,4,목요일,3,외국인(c),2183.1188983663437
3935,27,대구광역시,20210520,4,목요일,1,현지인(a),1178114.0
3936,27,대구광역시,20210520,4,목요일,2,외지인(b),206290.0
3937,27,대구광역시,20210520,4,목요일,3,외국인(c),296.8652816901407
3938,28,인천광역시,20210520,4,목요일,1,현지인(a),1242591.0
3939,28,인천광역시,20210520,4,목요일,2,외지인(b),327117.0
3940,28,인천광역시,20210520,4,목요일,3,외국인(c),3679.9454192936028
3941,29,광주광역시,20210520,4,목요일,1,현지인(a),774042.5
3942,29,광주광역시,20210520,4,목요일,2,외지인(b),132856.5
3943,29,광주광역시,20210520,4,목요일,3,외국인(c),132.9852631578947
3944,30,대전광역시,20210520,4,목요일,1,현지인(a),722529.5
3945,30,대전광역시,20210520,4,목요일,2,외지인(b),166019.0
3946,30,대전광역시,20210520,4,목요일,3,외국인(c),223.35651624548728
3947,31,울산광역시,20210520,4,목요일,1,현지인(a),479377.5
3948,31,울산광역시,20210520,4,목요일,2,외지인(b),97720.0
3949,31,울산광역시,20210520,4,목요일,3,외국인(c),921.5692789267744
3950,36,세종특별자치시,20210520,4,목요일,1,현지인(a),147556.5
3951,36,세종특별자치시,20210520,4,목요일,2,외지인(b),60368.0
3952,36,세종특별자치시,20210520,4,목요일,3,외국인(c),69.68076923076924
3953,41,경기도,20210520,4,목요일,1,현지인(a),6090570.5
3954,41,경기도,20210520,4,목요일,2,외지인(b),1367915.5
3955,41,경기도,20210520,4,목요일,3,외국인(c),6471.794021707939
3956,42,강원도,20210520,4,목요일,1,현지인(a),1009190.0
3957,42,강원도,20210520,4,목요일,2,외지인(b),282555.0
3958,42,강원도,20210520,4,목요일,3,외국인(c),338.15469938650307
3959,43,충청북도,20210520,4,목요일,1,현지인(a),786159.5
3960,43,충청북도,20210520,4,목요일,2,외지인(b),222085.5
3961,43,충청북도,20210520,4,목요일,3,외국인(c),280.01094594594593
3962,44,충청남도,20210520,4,목요일,1,현지인(a),1061175.5
3963,44,충청남도,20210520,4,목요일,2,외지인(b),312098.5
3964,44,충청남도,20210520,4,목요일,3,외국인(c),738.1216794961516
3965,45,전라북도,20210520,4,목요일,1,현지인(a),1019749.5
3966,45,전라북도,20210520,4,목요일,2,외지인(b),178731.0
3967,45,전라북도,20210520,4,목요일,3,외국인(c),362.61784335981827
3968,46,전라남도,20210520,4,목요일,1,현지인(a),910707.0
3969,46,전라남도,20210520,4,목요일,2,외지인(b),238094.5
3970,46,전라남도,20210520,4,목요일,3,외국인(c),1161.777317312409
3971,47,경상북도,20210520,4,목요일,1,현지인(a),1389244.5
3972,47,경상북도,20210520,4,목요일,2,외지인(b),342730.5
3973,47,경상북도,20210520,4,목요일,3,외국인(c),819.5952869828894
3974,48,경상남도,20210520,4,목요일,1,현지인(a),1522199.0
3975,48,경상남도,20210520,4,목요일,2,외지인(b),313880.0
3976,48,경상남도,20210520,4,목요일,3,외국인(c),1699.8227996971489
3977,50,제주특별자치도,20210520,4,목요일,1,현지인(a),515035.5
3978,50,제주특별자치도,20210520,4,목요일,2,외지인(b),174142.5
3979,50,제주특별자치도,20210520,4,목요일,3,외국인(c),1110.308149842722
3980,45,전라북도,20210525,2,화요일,1,현지인(a),1038474.5
3981,45,전라북도,20210525,2,화요일,2,외지인(b),182276.5
3982,45,전라북도,20210525,2,화요일,3,외국인(c),331.94702362204737
3983,11,서울특별시,20210520,4,목요일,1,현지인(a),4724097.0
3984,29,광주광역시,20210605,6,토요일,1,현지인(a),755167.0
3985,29,광주광역시,20210605,6,토요일,2,외지인(b),170173.5
3986,29,광주광역시,20210605,6,토요일,3,외국인(c),159.78134328358195
3987,30,대전광역시,20210605,6,토요일,1,현지인(a),689759.0
3988,30,대전광역시,20210605,6,토요일,2,외지인(b),235168.5
3989,30,대전광역시,20210605,6,토요일,3,외국인(c),163.33276762402087
3990,31,울산광역시,20210605,6,토요일,1,현지인(a),468275.5
3991,31,울산광역시,20210605,6,토요일,2,외지인(b),124316.5
3992,31,울산광역시,20210605,6,토요일,3,외국인(c),858.506285164703
3993,36,세종특별자치시,20210605,6,토요일,1,현지인(a),144466.0
3994,36,세종특별자치시,20210605,6,토요일,2,외지인(b),83636.0
3995,36,세종특별자치시,20210605,6,토요일,3,외국인(c),53.713281250000016
3996,41,경기도,20210605,6,토요일,1,현지인(a),6004904.5
3997,41,경기도,20210605,6,토요일,2,외지인(b),1828239.0
3998,41,경기도,20210605,6,토요일,3,외국인(c),5327.245737165089
3999,42,강원도,20210605,6,토요일,1,현지인(a),956949.0
4000,42,강원도,20210605,6,토요일,2,외지인(b),536490.5
4001,42,강원도,20210605,6,토요일,3,외국인(c),253.65100932528807
4002,43,충청북도,20210605,6,토요일,1,현지인(a),756122.5
4003,43,충청북도,20210605,6,토요일,2,외지인(b),351533.0
4004,43,충청북도,20210605,6,토요일,3,외국인(c),292.70514148681076
4005,44,충청남도,20210605,6,토요일,1,현지인(a),1008756.0
4006,44,충청남도,20210605,6,토요일,2,외지인(b),547323.0
4007,44,충청남도,20210605,6,토요일,3,외국인(c),731.6832138590206
4008,45,전라북도,20210605,6,토요일,1,현지인(a),993786.5
4009,45,전라북도,20210605,6,토요일,2,외지인(b),299085.5
4010,45,전라북도,20210605,6,토요일,3,외국인(c),385.88329238329254
4011,46,전라남도,20210605,6,토요일,1,현지인(a),902254.5
4012,46,전라남도,20210605,6,토요일,2,외지인(b),419664.0
4013,46,전라남도,20210605,6,토요일,3,외국인(c),1120.9948928223441
4014,47,경상북도,20210605,6,토요일,1,현지인(a),1363106.5
4015,47,경상북도,20210605,6,토요일,2,외지인(b),595861.0
4016,47,경상북도,20210605,6,토요일,3,외국인(c),603.163335079906
4017,48,경상남도,20210605,6,토요일,1,현지인(a),1515206.0
4018,48,경상남도,20210605,6,토요일,2,외지인(b),487844.0
4019,48,경상남도,20210605,6,토요일,3,외국인(c),1610.2378335535002
4020,50,제주특별자치도,20210605,6,토요일,1,현지인(a),527040.5
4021,50,제주특별자치도,20210605,6,토요일,2,외지인(b),167006.0
4022,50,제주특별자치도,20210605,6,토요일,3,외국인(c),1017.4317104825295
4023,11,서울특별시,20210606,7,일요일,1,현지인(a),4166298.5
4024,11,서울특별시,20210606,7,일요일,2,외지인(b),1202558.0
4025,11,서울특별시,20210606,7,일요일,3,외국인(c),4185.710030695978
4026,26,부산광역시,20210606,7,일요일,1,현지인(a),1285525.5
4027,26,부산광역시,20210606,7,일요일,2,외지인(b),353976.0
4028,26,부산광역시,20210606,7,일요일,3,외국인(c),1977.371710953648
4029,27,대구광역시,20210606,7,일요일,1,현지인(a),1077072.5
4030,27,대구광역시,20210606,7,일요일,2,외지인(b),213381.0
4031,27,대구광역시,20210606,7,일요일,3,외국인(c),215.94620428751563
4032,28,인천광역시,20210606,7,일요일,1,현지인(a),1184186.5
4033,28,인천광역시,20210606,7,일요일,2,외지인(b),431662.0
4034,28,인천광역시,20210606,7,일요일,3,외국인(c),3544.0289274322135
4035,29,광주광역시,20210606,7,일요일,1,현지인(a),722659.0
4036,29,광주광역시,20210606,7,일요일,2,외지인(b),138901.0
4037,29,광주광역시,20210606,7,일요일,3,외국인(c),161.5849541284404
4038,11,서울특별시,20210528,5,금요일,1,현지인(a),4861178.0
4039,11,서울특별시,20210528,5,금요일,2,외지인(b),1440883.5
4040,11,서울특별시,20210528,5,금요일,3,외국인(c),3932.330114308524
4041,26,부산광역시,20210528,5,금요일,1,현지인(a),1431132.5
4042,26,부산광역시,20210528,5,금요일,2,외지인(b),357143.5
4043,26,부산광역시,20210528,5,금요일,3,외국인(c),2174.097650122305
4044,27,대구광역시,20210528,5,금요일,1,현지인(a),1200531.5
4045,27,대구광역시,20210528,5,금요일,2,외지인(b),244251.0
4046,27,대구광역시,20210528,5,금요일,3,외국인(c),229.23399610136445
4047,28,인천광역시,20210528,5,금요일,1,현지인(a),1281329.0
4048,28,인천광역시,20210528,5,금요일,2,외지인(b),371742.0
4049,28,인천광역시,20210528,5,금요일,3,외국인(c),3206.1478813923472
4050,29,광주광역시,20210528,5,금요일,1,현지인(a),792134.0
4051,29,광주광역시,20210528,5,금요일,2,외지인(b),155060.5
4052,29,광주광역시,20210528,5,금요일,3,외국인(c),146.92134831460675
4053,30,대전광역시,20210528,5,금요일,1,현지인(a),771109.5
4054,30,대전광역시,20210528,5,금요일,2,외지인(b),198089.5
4055,30,대전광역시,20210528,5,금요일,3,외국인(c),172.57319484240682
4056,31,울산광역시,20210528,5,금요일,1,현지인(a),496811.0
4057,31,울산광역시,20210528,5,금요일,2,외지인(b),114677.5
4058,31,울산광역시,20210528,5,금요일,3,외국인(c),947.6502348276921
4059,36,세종특별자치시,20210528,5,금요일,1,현지인(a),151623.5
4060,36,세종특별자치시,20210528,5,금요일,2,외지인(b),69352.5
4061,36,세종특별자치시,20210528,5,금요일,3,외국인(c),49.15068601583113
4062,41,경기도,20210528,5,금요일,1,현지인(a),6263565.0
4063,41,경기도,20210528,5,금요일,2,외지인(b),1521957.5
4064,41,경기도,20210528,5,금요일,3,외국인(c),5714.998956888426
4065,42,강원도,20210528,5,금요일,1,현지인(a),1000825.0
4066,42,강원도,20210528,5,금요일,2,외지인(b),317044.0
4067,42,강원도,20210528,5,금요일,3,외국인(c),291.4596268656716
4068,43,충청북도,20210528,5,금요일,1,현지인(a),788277.0
4069,43,충청북도,20210528,5,금요일,2,외지인(b),254054.5
4070,43,충청북도,20210528,5,금요일,3,외국인(c),345.78450331125805
4071,44,충청남도,20210528,5,금요일,1,현지인(a),1064903.0
4072,44,충청남도,20210528,5,금요일,2,외지인(b),364203.0
4073,44,충청남도,20210528,5,금요일,3,외국인(c),833.842554814108
4074,45,전라북도,20210528,5,금요일,1,현지인(a),1037284.5
4075,45,전라북도,20210528,5,금요일,2,외지인(b),215978.0
4076,45,전라북도,20210528,5,금요일,3,외국인(c),431.5456726094006
4077,46,전라남도,20210528,5,금요일,1,현지인(a),960099.0
4078,46,전라남도,20210528,5,금요일,2,외지인(b),293331.5
4079,46,전라남도,20210528,5,금요일,3,외국인(c),1015.5697735911423
4080,47,경상북도,20210528,5,금요일,1,현지인(a),1423821.0
4081,47,경상북도,20210528,5,금요일,2,외지인(b),410770.5
4082,47,경상북도,20210528,5,금요일,3,외국인(c),709.8579750130142
4083,48,경상남도,20210528,5,금요일,1,현지인(a),1584737.0
4084,48,경상남도,20210528,5,금요일,2,외지인(b),379232.0
4085,48,경상남도,20210528,5,금요일,3,외국인(c),1695.4988411803713
4086,50,제주특별자치도,20210528,5,금요일,1,현지인(a),541530.5
4087,50,제주특별자치도,20210528,5,금요일,2,외지인(b),185514.0
4088,50,제주특별자치도,20210528,5,금요일,3,외국인(c),1063.1964125560542
4089,29,광주광역시,20210628,1,월요일,1,현지인(a),803544.0
4090,29,광주광역시,20210628,1,월요일,2,외지인(b),146972.0
4091,29,광주광역시,20210628,1,월요일,3,외국인(c),153.97257346393587
4092,43,충청북도,20210704,7,일요일,1,현지인(a),710671.5
4093,43,충청북도,20210704,7,일요일,2,외지인(b),284280.5
4094,43,충청북도,20210704,7,일요일,3,외국인(c),327.80488737781553
4095,44,충청남도,20210704,7,일요일,1,현지인(a),939666.0
4096,44,충청남도,20210704,7,일요일,2,외지인(b),422516.5
4097,44,충청남도,20210704,7,일요일,3,외국인(c),901.1439702082384
4098,45,전라북도,20210704,7,일요일,1,현지인(a),941290.0
4099,45,전라북도,20210704,7,일요일,2,외지인(b),241489.5
4100,45,전라북도,20210704,7,일요일,3,외국인(c),537.5954657873045
4101,46,전라남도,20210704,7,일요일,1,현지인(a),864486.0
4102,46,전라남도,20210704,7,일요일,2,외지인(b),339689.0
4103,46,전라남도,20210704,7,일요일,3,외국인(c),1118.0436469560143
4104,47,경상북도,20210704,7,일요일,1,현지인(a),1286491.5
4105,47,경상북도,20210704,7,일요일,2,외지인(b),533148.0
4106,47,경상북도,20210704,7,일요일,3,외국인(c),641.5396378451788
4107,48,경상남도,20210704,7,일요일,1,현지인(a),1419355.0
4108,48,경상남도,20210704,7,일요일,2,외지인(b),415373.0
4109,48,경상남도,20210704,7,일요일,3,외국인(c),1802.1806633126937
4110,50,제주특별자치도,20210704,7,일요일,1,현지인(a),484991.5
4111,50,제주특별자치도,20210704,7,일요일,2,외지인(b),161133.0
4112,50,제주특별자치도,20210704,7,일요일,3,외국인(c),1013.8049533954719
4113,11,서울특별시,20210710,6,토요일,1,현지인(a),4244026.5
4114,11,서울특별시,20210710,6,토요일,2,외지인(b),1320742.5
4115,11,서울특별시,20210710,6,토요일,3,외국인(c),4993.841865359379
4116,26,부산광역시,20210710,6,토요일,1,현지인(a),1350093.5
4117,26,부산광역시,20210710,6,토요일,2,외지인(b),399126.0
4118,26,부산광역시,20210710,6,토요일,3,외국인(c),2565.6818645479602
4119,27,대구광역시,20210710,6,토요일,1,현지인(a),1157313.5
4120,27,대구광역시,20210710,6,토요일,2,외지인(b),299684.0
4121,27,대구광역시,20210710,6,토요일,3,외국인(c),344.17818791946297
4122,28,인천광역시,20210710,6,토요일,1,현지인(a),1204353.5
4123,28,인천광역시,20210710,6,토요일,2,외지인(b),461846.0
4124,28,인천광역시,20210710,6,토요일,3,외국인(c),3863.4470369236433
4125,29,광주광역시,20210710,6,토요일,1,현지인(a),762408.5
4126,29,광주광역시,20210710,6,토요일,2,외지인(b),190057.0
4127,29,광주광역시,20210710,6,토요일,3,외국인(c),189.34489051094883
4128,30,대전광역시,20210710,6,토요일,1,현지인(a),671009.5
4129,30,대전광역시,20210710,6,토요일,2,외지인(b),228161.5
4130,30,대전광역시,20210710,6,토요일,3,외국인(c),339.95905536198245
4131,31,울산광역시,20210710,6,토요일,1,현지인(a),477449.0
4132,31,울산광역시,20210710,6,토요일,2,외지인(b),133588.0
4133,31,울산광역시,20210710,6,토요일,3,외국인(c),1033.4087433798738
4134,36,세종특별자치시,20210710,6,토요일,1,현지인(a),146548.5
4135,36,세종특별자치시,20210710,6,토요일,2,외지인(b),88620.0
4136,36,세종특별자치시,20210710,6,토요일,3,외국인(c),95.0576813880126
4137,41,경기도,20210710,6,토요일,1,현지인(a),5865324.5
4138,41,경기도,20210710,6,토요일,2,외지인(b),1756545.0
4139,41,경기도,20210710,6,토요일,3,외국인(c),5789.309273940069
4140,42,강원도,20210710,6,토요일,1,현지인(a),948447.5
4141,42,강원도,20210710,6,토요일,2,외지인(b),563815.0
4142,42,강원도,20210710,6,토요일,3,외국인(c),431.7822469066368
4143,43,충청북도,20210710,6,토요일,1,현지인(a),745706.5
4144,43,충청북도,20210710,6,토요일,2,외지인(b),341589.5
4145,43,충청북도,20210710,6,토요일,3,외국인(c),373.43185654008425
4146,11,서울특별시,20210519,3,수요일,1,현지인(a),4259836.0
4147,11,서울특별시,20210519,3,수요일,2,외지인(b),1335029.5
4148,11,서울특별시,20210519,3,수요일,3,외국인(c),3599.11891665711
4149,26,부산광역시,20210519,3,수요일,1,현지인(a),1341746.0
4150,26,부산광역시,20210519,3,수요일,2,외지인(b),356853.0
4151,26,부산광역시,20210519,3,수요일,3,외국인(c),1828.2163720930255
4152,27,대구광역시,20210519,3,수요일,1,현지인(a),1125096.0
4153,27,대구광역시,20210519,3,수요일,2,외지인(b),242161.5
4154,27,대구광역시,20210519,3,수요일,3,외국인(c),274.586447166922
4155,28,인천광역시,20210519,3,수요일,1,현지인(a),1195761.0
4156,28,인천광역시,20210519,3,수요일,2,외지인(b),470736.0
4157,28,인천광역시,20210519,3,수요일,3,외국인(c),3886.644950879012
4158,29,광주광역시,20210519,3,수요일,1,현지인(a),725417.0
4159,29,광주광역시,20210519,3,수요일,2,외지인(b),142922.5
4160,29,광주광역시,20210519,3,수요일,3,외국인(c),137.95215876089046
4161,30,대전광역시,20210519,3,수요일,1,현지인(a),678881.0
4162,30,대전광역시,20210519,3,수요일,2,외지인(b),200907.0
4163,30,대전광역시,20210519,3,수요일,3,외국인(c),243.42825523429707
4164,31,울산광역시,20210519,3,수요일,1,현지인(a),456438.5
4165,31,울산광역시,20210519,3,수요일,2,외지인(b),120379.0
4166,31,울산광역시,20210519,3,수요일,3,외국인(c),819.9145904855321
4167,36,세종특별자치시,20210519,3,수요일,1,현지인(a),144889.5
4168,36,세종특별자치시,20210519,3,수요일,2,외지인(b),87594.5
4169,36,세종특별자치시,20210519,3,수요일,3,외국인(c),87.25754884547065
4170,41,경기도,20210519,3,수요일,1,현지인(a),5879335.0
4171,41,경기도,20210519,3,수요일,2,외지인(b),1908525.5
4172,41,경기도,20210519,3,수요일,3,외국인(c),5502.757139977877
4173,42,강원도,20210519,3,수요일,1,현지인(a),958622.0
4174,42,강원도,20210519,3,수요일,2,외지인(b),425155.5
4175,42,강원도,20210519,3,수요일,3,외국인(c),362.9559008683072
4176,43,충청북도,20210519,3,수요일,1,현지인(a),750435.0
4177,43,충청북도,20210519,3,수요일,2,외지인(b),317842.0
4178,43,충청북도,20210519,3,수요일,3,외국인(c),280.43211391018633
4179,44,충청남도,20210519,3,수요일,1,현지인(a),1005378.5
4180,44,충청남도,20210519,3,수요일,2,외지인(b),492481.5
4181,44,충청남도,20210519,3,수요일,3,외국인(c),757.9495652173919
4182,45,전라북도,20210519,3,수요일,1,현지인(a),961373.0
4183,45,전라북도,20210519,3,수요일,2,외지인(b),267834.0
4184,45,전라북도,20210519,3,수요일,3,외국인(c),332.3801486116544
4185,46,전라남도,20210519,3,수요일,1,현지인(a),873593.0
4186,46,전라남도,20210519,3,수요일,2,외지인(b),406255.5
4187,46,전라남도,20210519,3,수요일,3,외국인(c),1090.4977491737693
4188,47,경상북도,20210519,3,수요일,1,현지인(a),1351843.5
4189,47,경상북도,20210519,3,수요일,2,외지인(b),571844.0
4190,47,경상북도,20210519,3,수요일,3,외국인(c),730.6682850430703
4191,48,경상남도,20210519,3,수요일,1,현지인(a),1492029.0
4192,48,경상남도,20210519,3,수요일,2,외지인(b),473452.0
4193,48,경상남도,20210519,3,수요일,3,외국인(c),1653.0708240570211
4194,50,제주특별자치도,20210519,3,수요일,1,현지인(a),518924.0
4195,50,제주특별자치도,20210519,3,수요일,2,외지인(b),178559.5
4196,50,제주특별자치도,20210519,3,수요일,3,외국인(c),1022.891790510295
4197,11,서울특별시,20210524,1,월요일,1,현지인(a),4790905.0
4198,11,서울특별시,20210524,1,월요일,2,외지인(b),1301349.0
4199,11,서울특별시,20210524,1,월요일,3,외국인(c),3738.954028740966
4200,30,대전광역시,20210606,7,일요일,1,현지인(a),665906.5
4201,30,대전광역시,20210606,7,일요일,2,외지인(b),196952.0
4202,30,대전광역시,20210606,7,일요일,3,외국인(c),171.00415936254979
4203,31,울산광역시,20210606,7,일요일,1,현지인(a),444727.5
4204,31,울산광역시,20210606,7,일요일,2,외지인(b),118625.5
4205,31,울산광역시,20210606,7,일요일,3,외국인(c),692.7848447204965
4206,36,세종특별자치시,20210606,7,일요일,1,현지인(a),140182.0
4207,36,세종특별자치시,20210606,7,일요일,2,외지인(b),72306.5
4208,36,세종특별자치시,20210606,7,일요일,3,외국인(c),65.21692650334074
4209,41,경기도,20210606,7,일요일,1,현지인(a),5805863.0
